cityname,state,bedrooms,local_median_price,local_mean_price,local_price_std,comparison_group_size
Towson,MD,1.0,1240.0,1240.0,0.0,1
Towson,MD,2.0,1315.0,1315.0,0.0,1
Traverse City,MI,2.0,919.0,919.0,0.0,1
Trenton,NJ,1.0,1300.0,1371.0,211.52423029052724,5
Trenton,NJ,2.0,1995.0,2008.3333333333333,615.1083915322025,3
Trenton,OH,4.0,1595.0,1595.0,0.0,1
Troutdale,OR,1.0,1100.0,1100.0,0.0,1
Troutdale,OR,2.0,1550.0,1550.0,0.0,1
Troy,NY,1.0,1150.0,1091.6666666666667,242.81337140555775,3
Troy,NY,2.0,1265.0,1265.0,0.0,1
Troy,OH,1.0,865.0,865.0,0.0,1
Troy,OH,2.0,1005.0,1005.0,0.0,1
Tuckerton,NJ,1.0,1150.0,1150.0,0.0,1
Tuckerton,NJ,2.0,1227.0,1227.0,25.45584412271571,2
Tucson,AZ,0.0,608.5,666.5,158.00949338568236,4
Tucson,AZ,1.0,660.0,774.75,310.1112703530783,16
Tucson,AZ,2.0,1158.5,1158.5,400.92954493277244,2
Tucson,AZ,3.0,1194.0,1194.0,0.0,1
Tukwila,WA,2.0,1875.0,1875.0,0.0,1
Tulare,CA,2.0,1195.0,1195.0,0.0,1
Tulsa,OK,1.0,589.0,712.8461538461538,249.57592236760544,13
Tulsa,OK,2.0,787.5,854.0,185.15939079614623,6
Tulsa,OK,3.0,800.0,916.6666666666666,224.07216099581257,3
Tuscaloosa,AL,1.0,1037.5,1037.5,123.74368670764582,2
Tuscaloosa,AL,2.0,1359.0,2127.1666666666665,2415.210998373986,6
Tuscaloosa,AL,3.0,1500.0,1593.3333333333333,361.75498153676705,6
Tuscaloosa,AL,4.0,1405.0,1405.0,289.9137802864845,2
Tustin,CA,0.0,1350.0,1350.0,0.0,1
Tyler,TX,1.0,602.0,627.2,60.85392345609277,5
Tyler,TX,2.0,802.0,908.8333333333334,426.74414661090157,6
Tyler,TX,3.0,750.0,750.0,0.0,2
Union,NJ,2.0,2025.0,2025.0,0.0,1
Union,NJ,4.0,5000.0,5000.0,0.0,1
Union City,GA,1.0,800.0,800.0,0.0,1
Union City,NJ,2.0,1900.0,1900.0,0.0,1
Union City,NJ,4.0,2895.0,2895.0,0.0,1
Universal City,TX,1.0,1020.0,1020.0,0.0,1
Universal City,TX,2.0,900.0,900.0,0.0,1
Universal City,TX,4.0,1395.0,1395.0,0.0,1
University Place,WA,2.0,1040.0,1040.0,0.0,1
University Place,WA,3.0,1650.0,1650.0,0.0,1
Upland,CA,1.0,1710.0,1655.0,276.63152387246106,3
Upland,CA,2.0,1305.0,1305.0,0.0,1
Upland,CA,3.0,3275.0,3275.0,0.0,1
Upper Darby,PA,1.0,757.5,757.5,95.45941546018392,2
Upper Marlboro,MD,2.0,1945.0,1945.0,0.0,1
Upper Marlboro,MD,3.0,1989.0,1989.0,0.0,1
Urbana,IL,1.0,630.0,635.0,39.52847075210475,5
Urbana,IL,2.0,940.0,1051.0714285714287,349.65003696789216,14
Urbana,IL,3.0,2385.0,2385.0,0.0,1
Urbana,IL,4.0,1775.0,1775.0,176.7766952966369,2
Urbana,IL,5.0,2000.0,2000.0,0.0,1
Urbana,IL,8.0,4000.0,4000.0,0.0,1
Urbandale,IA,1.0,720.0,720.0,56.568542494923804,2
Urbandale,IA,2.0,772.5,772.5,31.81980515339464,2
Urbandale,IA,3.0,1695.0,1695.0,0.0,1
Utica,NY,1.0,1400.0,1400.0,0.0,1
Vacaville,CA,1.0,1929.0,1929.0,0.0,1
Vacaville,CA,2.0,1600.0,1600.0,0.0,1
Vadnais Heights,MN,1.0,995.0,995.0,0.0,1
Vadnais Heights,MN,2.0,1325.0,1325.0,0.0,1
Valdosta,GA,1.0,850.0,850.0,0.0,1
Valdosta,GA,2.0,1250.0,1250.0,0.0,1
Valdosta,GA,3.0,1500.0,1500.0,0.0,1
Vallejo,CA,1.0,1249.5,1249.5,423.556961930742,2
Vallejo,CA,2.0,2100.0,2100.0,0.0,1
Valley Village,CA,1.0,1650.0,1814.6666666666667,333.9765460827052,3
Valley Village,CA,2.0,1975.0,2283.0,533.4716487312143,3
Valrico,FL,4.0,1499.0,1499.0,0.0,1
Van Buren,AR,1.0,510.0,510.0,0.0,1
Van Nuys,CA,1.0,1650.0,1650.0,0.0,1
Van Nuys,CA,2.0,2155.0,2155.0,0.0,1
Van Wert,OH,2.0,539.0,539.0,0.0,1
Vancouver,WA,1.0,1135.0,1188.0,245.01924122694643,15
Vancouver,WA,2.0,1315.0,1322.7142857142858,139.2476382632925,7
Vancouver,WA,3.0,1695.0,1593.0,304.1710045352778,5
Vancouver,WA,4.0,1895.0,1895.0,0.0,1
Vandalia,OH,2.0,685.0,685.0,0.0,1
Venice,CA,0.0,1800.0,1800.0,0.0,1
Venice,CA,1.0,2895.0,2895.0,0.0,1
Venice,CA,3.0,7000.0,7000.0,0.0,1
Venice,FL,1.0,962.5,962.5,477.29707730091957,2
Venice,FL,2.0,1250.0,1283.3333333333333,104.08329997330667,3
Ventura,CA,1.0,1650.0,1650.0,0.0,1
Ventura,CA,2.0,2350.0,2350.0,0.0,1
Ventura,CA,3.0,2995.0,2995.0,0.0,1
Vermilion,OH,2.0,775.0,775.0,0.0,1
Vernon,CT,2.0,1450.0,1450.0,0.0,1
Vero Beach,FL,1.0,580.0,580.0,0.0,1
Verona,WI,1.0,1237.5,1237.5,45.96194077712559,2
Verona,WI,2.0,1185.0,1340.0,471.9816380609172,4
Vidor,TX,1.0,663.0,663.0,0.0,1
Villa Park,IL,1.0,997.5,997.5,67.17514421272202,2
Villa Rica,GA,1.0,875.0,875.0,0.0,1
Virginia Beach,VA,1.0,1025.0,1048.0,81.71903083125743,5
Virginia Beach,VA,2.0,1156.5,1238.625,260.22020208167646,8
Vista,CA,2.0,1725.0,1716.6666666666667,38.18813079129866,3
Waconia,MN,2.0,916.0,916.0,0.0,1
Wahpeton,ND,2.0,650.0,650.0,0.0,1
Wakefield,MA,1.0,1577.5,1577.5,31.81980515339464,2
Waldorf,MD,1.0,1198.5,1198.5,422.14274836836887,2
Waldorf,MD,2.0,2743.0,2743.0,0.0,1
Walla Walla,WA,2.0,970.0,970.0,0.0,1
Walled Lake,MI,2.0,975.0,975.0,0.0,1
Walnut Creek,CA,1.0,2450.0,2450.0,0.0,1
Walnut Creek,CA,2.0,2388.0,2388.0,0.0,1
Walnut Creek,CA,3.0,2995.0,2995.0,0.0,1
Walnut Creek,CA,4.0,4100.0,4100.0,141.4213562373095,2
Walnut Creek,CA,5.0,4999.0,4999.0,0.0,1
Waltham,MA,2.0,2927.0,2927.0,0.0,1
Wamego,KS,1.0,685.0,685.0,0.0,1
Warren,RI,1.0,1495.0,1495.0,0.0,1
Warsaw,IN,1.0,710.5,710.5,55.86143571373726,2
Washington,DC,0.0,1495.0,1352.0588235294117,396.131050062387,17
Washington,DC,1.0,2000.0,2047.9142857142858,382.8809806952434,35
Washington,DC,2.0,2252.5,2380.9583333333335,704.5191686944871,24
Washington,DC,3.0,3950.0,4190.0,715.8386689750702,3
Washington,DC,5.0,3800.0,3800.0,0.0,1
Washington,MI,1.0,550.0,550.0,0.0,1
Washington,MI,2.0,1395.0,1395.0,0.0,1
Washington,UT,2.0,1035.0,1035.0,0.0,1
Washington,UT,5.0,2370.0,2370.0,0.0,1
Washington Terrace,UT,2.0,950.0,950.0,0.0,1
Washington Township,MI,1.0,1009.0,1009.0,0.0,1
Washington Township,MI,2.0,1329.0,1355.2,156.99426741126572,5
Wasilla,AK,1.0,850.0,850.0,0.0,1
Wasilla,AK,2.0,1199.0,1199.0,0.0,1
Wasilla,AK,3.0,1374.5,1374.5,248.19448019647817,2
Waterbury,CT,2.0,900.0,900.0,0.0,1
Waterloo,IA,1.0,792.0,844.75,193.1844973076256,4
Waterloo,IA,2.0,700.0,933.0,404.4341726412347,3
Watertown,MA,1.0,2375.0,2375.0,0.0,1
Watford City,ND,2.0,1550.0,1550.0,0.0,1
Waukee,IA,3.0,810.0,810.0,0.0,1
Waukegan,IL,1.0,750.0,750.0,0.0,1
Waukesha,WI,2.0,1345.0,1345.0,643.4671708797582,2
Wausau,WI,2.0,998.0,998.0,0.0,1
Wauwatosa,WI,1.0,1280.0,1280.0,0.0,1
Wauwatosa,WI,2.0,1167.5,1167.5,166.17009357883867,2
Waverly,IA,2.0,1095.0,1095.0,0.0,2
Waxhaw,NC,4.0,1675.0,1675.0,0.0,1
Wayne,NJ,1.0,1812.5,1812.5,222.73863607376248,2
Wayne,NJ,2.0,2305.0,2305.0,0.0,2
Wayne,PA,2.0,1925.0,1925.0,0.0,1
Waynesville,MO,1.0,599.0,599.0,0.0,1
Weatherford,TX,3.0,1212.5,1212.5,159.0990257669732,2
Weatogue,CT,1.0,1685.0,1685.0,0.0,1
Webster,TX,1.0,1178.0,1178.0,0.0,1
Wenatchee,WA,2.0,1125.0,1125.0,0.0,1
Weslaco,TX,2.0,620.0,620.0,77.78174593052023,2
Wesley Chapel,FL,1.0,750.0,750.0,0.0,1
West Allis,WI,1.0,975.0,941.0,128.42118205342916,3
West Bend,WI,1.0,645.0,645.0,0.0,1
West Bend,WI,2.0,824.0,824.0,0.0,1
West Caldwell,NJ,2.0,2875.0,2875.0,0.0,1
West Chester,OH,2.0,1271.0,1271.0,113.13708498984761,2
West Columbia,SC,2.0,775.0,775.0,0.0,1
West Columbia,SC,3.0,1275.0,1275.0,0.0,1
West Columbia,SC,4.0,1950.0,1950.0,0.0,1
West Covina,CA,1.0,1745.0,1745.0,0.0,1
West Deptford,NJ,1.0,1125.0,1125.0,0.0,1
West Des Moines,IA,1.0,820.0,821.0,76.1084752179414,5
West Des Moines,IA,2.0,820.0,866.5,162.47922944179666,6
West Fargo,ND,1.0,450.0,450.0,0.0,1
West Hartford,CT,1.0,922.5,922.5,81.31727983645297,2
West Hartford,CT,2.0,1325.0,1325.0,0.0,1
West Haven,UT,1.0,1054.5,1054.5,135.0573952066306,2
West Haven,UT,2.0,1465.0,1465.0,0.0,1
West Hollywood,CA,1.0,2760.0,2968.75,866.4330614652237,4
West Hollywood,CA,2.0,3990.0,4246.0,1434.40492888166,5
West Hollywood,CA,3.0,7750.0,7750.0,353.5533905932738,2
West Lafayette,IN,0.0,799.0,855.75,166.52802566935492,4
West Lafayette,IN,1.0,824.5,821.8888888888889,190.5428433801666,18
West Lafayette,IN,2.0,920.0,949.4,201.0431742057831,20
West Lafayette,IN,3.0,1497.0,1465.3636363636363,332.52767485647644,11
West Lafayette,IN,4.0,1680.0,1708.0,182.92439239569265,7
West Linn,OR,1.0,875.0,875.0,0.0,1
West Linn,OR,2.0,1499.0,1499.0,0.0,1
West Long Branch,NJ,1.0,1932.5,1932.5,194.45436482630058,2
West New York,NJ,1.0,2367.5,2261.6666666666665,425.13135225088564,6
West New York,NJ,2.0,3325.0,3208.3333333333335,526.9693223202529,6
West Orange,TX,1.0,600.0,600.0,0.0,1
West Palm Beach,FL,1.0,1292.0,1292.0,59.39696961966999,2
West Palm Beach,FL,2.0,1740.0,1740.0,0.0,1
West Saint Paul,MN,1.0,1072.0,1072.0,103.23759005323593,2
West Valley City,UT,1.0,1025.0,1025.0,0.0,1
Westbrook,ME,1.0,1325.0,1325.0,0.0,1
Westchase,FL,1.0,1335.0,1335.0,0.0,1
Westerville,OH,2.0,895.0,895.0,0.0,1
Westfield,IN,1.0,767.0,767.0,0.0,1
Westfield,NJ,1.0,1645.0,1645.0,0.0,1
Westfield,NJ,2.0,2105.0,2105.0,0.0,1
Westlake,OH,1.0,1268.0,1268.0,0.0,1
Westlake Village,CA,2.0,2195.0,2195.0,0.0,1
Westland,MI,1.0,825.0,825.0,0.0,1
Westminster,CA,2.0,1895.0,1895.0,169.7056274847714,2
Westminster,CO,1.0,1000.0,1000.0,0.0,1
Westminster,MD,2.0,1272.5,1252.25,111.25159174891236,4
Weston,WI,2.0,1200.0,1200.0,0.0,1
Westwood,NJ,1.0,1807.0,1797.3333333333333,50.20292156173115,3
Wexford,PA,1.0,1166.0,1166.0,0.0,1
Weymouth,MA,1.0,1799.0,1799.0,0.0,1
Weymouth,MA,2.0,1890.0,1890.0,7.0710678118654755,2
Weymouth,MA,3.0,1642.5,1642.5,225.56706319850866,2
Wharton,NJ,1.0,1815.0,1815.0,0.0,1
Wharton,NJ,2.0,1877.5,1877.5,477.29707730091957,2
Wharton,NJ,3.0,2475.0,2475.0,0.0,1
Wheaton,IL,1.0,925.0,925.0,0.0,1
White Bear Lake,MN,2.0,1640.0,1640.0,0.0,1
White Plains,NY,1.0,2350.0,2350.0,0.0,1
White Plains,NY,2.0,2695.0,2695.0,0.0,1
Whitefish Bay,WI,1.0,1691.0,1691.0,0.0,1
Whittier,CA,1.0,1435.0,1435.0,296.98484809834997,2
Whittier,CA,2.0,1821.0,1821.0,383.2518754031088,2
Wichita,KS,0.0,750.0,750.0,0.0,1
Wichita,KS,1.0,842.5,857.5,189.05466581564883,4
Wichita,KS,2.0,749.0,698.0,130.21904622596497,3
Wichita,KS,3.0,750.0,750.0,0.0,1
Wichita,KS,5.0,4500.0,4500.0,0.0,1
Wichita Falls,TX,1.0,565.0,565.0,0.0,1
Wichita Falls,TX,2.0,787.5,787.5,17.67766952966369,2
Wickliffe,OH,1.0,661.0,661.0,0.0,1
Wildomar,CA,2.0,1575.0,1575.0,0.0,1
Wilkes Barre,PA,2.0,705.0,705.0,0.0,1
Williamsport,PA,1.0,2490.0,2490.0,0.0,1
Williamstown,NJ,2.0,1487.5,1487.5,265.1650429449553,2
Willingboro,NJ,1.0,1115.0,1115.0,0.0,1
Willis,TX,4.0,1595.0,1595.0,0.0,1
Williston,ND,3.0,1425.0,1425.0,0.0,1
Willoughby,OH,2.0,865.0,865.0,91.92388155425118,2
Wilmington,DE,1.0,865.0,865.0,56.568542494923804,2
Wilmington,NC,1.0,790.0,790.0,14.142135623730951,2
Wilton,CA,1.0,1005.0,1005.0,0.0,1
Wilton Manors,FL,1.0,1095.0,1095.0,0.0,1
Wimauma,FL,1.0,685.0,685.0,0.0,1
Winchester,VA,2.0,1320.0,1320.0,0.0,1
Windermere,FL,1.0,1483.0,1483.0,0.0,1
Windermere,FL,2.0,1544.5,1537.0,80.97324661063472,4
Windermere,FL,3.0,1895.0,1895.0,0.0,1
Windsor,CO,3.0,1975.0,1975.0,0.0,1
Windsor,PA,3.0,1899.0,1899.0,0.0,1
Windsor,VT,1.0,750.0,750.0,0.0,1
Windsor,WI,1.0,1025.0,1025.0,0.0,1
Winooski,VT,2.0,1625.0,1625.0,35.35533905932738,2
Winsted,CT,1.0,750.0,750.0,0.0,1
Winston Salem,NC,1.0,1252.5,1244.5,90.45993588324058,4
Winston Salem,NC,2.0,892.5,933.0,295.23888632766517,6
Winston Salem,NC,3.0,916.0,916.0,0.0,1
Winter Garden,FL,1.0,1380.0,1380.0,0.0,1
Winter Garden,FL,3.0,2047.0,2047.0,0.0,1
Winter Garden,FL,4.0,2325.0,2325.0,318.1980515339464,2
Winter Park,FL,1.0,1199.0,1199.0,50.0,3
Winter Park,FL,3.0,989.0,1213.0,508.46042127190196,3
Winter Springs,FL,1.0,575.0,575.0,0.0,1
Woburn,MA,1.0,1954.0,1954.0,404.4650788387052,2
Woburn,MA,2.0,2395.0,2395.0,0.0,1
Woodbridge,NJ,2.0,1900.0,1900.0,0.0,1
Woodbridge,VA,1.0,1440.0,1376.625,255.32832504723908,8
Woodbury,MN,1.0,1425.0,1425.0,0.0,1
Woodbury,MN,2.0,1382.5,1382.5,45.96194077712559,2
Woodbury,NJ,1.0,1212.5,1212.5,555.0788232314399,2
Woodbury,NJ,3.0,1890.0,1890.0,0.0,1
Woodinville,WA,1.0,1487.0,1469.6666666666667,37.16629297271031,3
Woodinville,WA,2.0,1530.0,1530.0,0.0,1
Woodland Hills,CA,1.0,1817.5,1643.0,433.1658650755697,4
Woodland Hills,CA,4.0,6900.0,6900.0,0.0,1
Woodstock,GA,1.0,1271.0,1271.0,0.0,1
Woodstock,GA,3.0,1299.0,1299.0,0.0,1
Woodway,TX,4.0,3500.0,3500.0,0.0,1
Wooster,OH,2.0,1059.0,1059.0,0.0,1
Worcester,MA,1.0,1325.0,1325.0,0.0,1
Wyoming,OH,2.0,1500.0,1500.0,0.0,1
Yakima,WA,1.0,770.0,770.0,0.0,1
Yakima,WA,2.0,882.5,882.5,10.606601717798213,2
Yakima,WA,5.0,2995.0,2995.0,0.0,1
Yonkers,NY,1.0,2450.0,2450.0,212.13203435596427,2
York,PA,1.0,1950.0,1950.0,0.0,1
Yorktown,VA,1.0,1281.0,1281.0,0.0,1
Yorktown,VA,3.0,1258.0,1323.5,332.105906802835,4
Yorktown,VA,4.0,2495.0,2495.0,0.0,1
Yorkville,IL,3.0,1745.0,1745.0,70.71067811865476,2
Youngstown,OH,1.0,435.0,435.0,0.0,1
Youngsville,NC,1.0,750.0,750.0,0.0,1
Ypsilanti,MI,1.0,829.0,872.3333333333334,83.8649708360608,3
Ypsilanti,MI,2.0,819.0,819.0,42.42640687119285,2
Ypsilanti,MI,3.0,1399.5,1399.5,282.13560569343247,2
Ypsilanti,MI,4.0,1750.0,1750.0,0.0,1
Yuba City,CA,4.0,1599.0,1599.0,0.0,1
Yukon,OK,1.0,864.0,838.5,84.12886940085826,4
Yukon,OK,3.0,1220.0,1220.0,106.06601717798213,2
Yukon,OK,4.0,1470.0,1470.0,35.35533905932738,2
Yukon,OK,5.0,1895.0,1895.0,0.0,1
Zachary,LA,1.0,1100.0,1100.0,0.0,1
Zachary,LA,2.0,1700.0,1691.6666666666667,14.433756729740628,3
